count,country,day,issue,language,month
1,OM,2018-2-11,climate change,en,2018-2
1,QA,2018-2-11,endangered species,en,2018-2
1,CC,2018-2-11,endangered species,en,2018-2
2,IT,2018-2-11,extinction,en,2018-2
1,IT,2018-2-11,ecology,en,2018-2
3,IE,2018-2-11,climate change,en,2018-2
4,IN,2018-2-11,protected area,en,2018-2
3,RU,2018-2-11,sustainability,en,2018-2
17,FR,2018-2-11,biodiversity,fr,2018-2
1,FR,2018-2-11,deforestation,fr,2018-2
2,AR,2018-2-11,protected area,es,2018-2
3,ZA,2018-2-11,climate change,en,2018-2
4,DE,2018-2-11,extinction,es,2018-2
2,ES,2018-2-11,extinction,en,2018-2
2,NG,2018-2-11,desertification,en,2018-2
25,US,2018-2-11,biosphere,es,2018-2
3,US,2018-2-11,deforestation,es,2018-2
2,PH,2018-2-11,climate change,en,2018-2
1,BG,2018-2-11,ecology,en,2018-2
8,IN,2018-2-11,biodiversity,en,2018-2
2,CA,2018-2-11,extinction,en,2018-2
1,US,2018-2-11,habitat fragmentation,en,2018-2
2,US,2018-2-11,natural capital,es,2018-2
2,TR,2018-2-11,extinction,en,2018-2
1,CH,2018-2-11,endemic species,fr,2018-2
1,ME,2018-2-11,climate change,en,2018-2
1,US,2018-2-11,biodiversity,hi,2018-2
1,GR,2018-2-11,ecology,en,2018-2
2,PK,2018-2-11,deforestation,en,2018-2
2,BG,2018-2-11,extinction,en,2018-2
2,HK,2018-2-11,climate change,en,2018-2
1,CC,2018-2-11,ecology,en,2018-2
1,AZ,2018-2-11,ecology,en,2018-2
4,SG,2018-2-11,biodiversity,en,2018-2
1,MX,2018-2-11,ecology,en,2018-2
6,NL,2018-2-11,climate change,nl,2018-2
1,CO,2018-2-11,biodiversity,es,2018-2
3,CO,2018-2-11,extinction,es,2018-2
3,MX,2018-2-11,endemic species,es,2018-2
5,FR,2018-2-11,sustainability,es,2018-2
1,LV,2018-2-11,ecology,en,2018-2
4,US,2018-2-11,ecology,nl,2018-2
2,ZA,2018-2-11,extinction,en,2018-2
2,ZM,2018-2-11,deforestation,en,2018-2
1,ZM,2018-2-11,climate change,en,2018-2
2,AE,2018-2-11,desertification,en,2018-2
1,AE,2018-2-11,ecology,en,2018-2
1,HR,2018-2-11,endangered species,en,2018-2
1,BE,2018-2-11,deforestation,fr,2018-2
1,AT,2018-2-11,climate change,en,2018-2
2,HU,2018-2-11,biosphere,en,2018-2
2,KE,2018-2-11,extinction,en,2018-2
1,KE,2018-2-11,habitat destruction,en,2018-2
1,KE,2018-2-11,natural capital,en,2018-2
1,GB,2018-2-11,invasive species,en,2018-2
1,RU,2018-2-11,ecology,en,2018-2
2,NL,2018-2-11,biodiversity,en,2018-2
1,NL,2018-2-11,genetic diversity,en,2018-2
1,SA,2018-2-11,ecology,en,2018-2
8,AR,2018-2-11,extinction,es,2018-2
1,RO,2018-2-11,sustainability,en,2018-2
1,AU,2018-2-11,ecosystem service,en,2018-2
1,ES,2018-2-11,climate change,en,2018-2
1,TH,2018-2-11,protected area,en,2018-2
1,UG,2018-2-11,climate change,en,2018-2
2,NZ,2018-2-11,biodiversity,en,2018-2
2,SG,2018-2-11,deforestation,en,2018-2
1,NZ,2018-2-11,sustainability,en,2018-2
1,ZW,2018-2-11,climate change,en,2018-2
2,US,2018-2-11,endemic species,en,2018-2
2,SO,2018-2-11,climate change,en,2018-2
1,AU,2018-2-11,subspecies,en,2018-2
1,PH,2018-2-11,ecology,en,2018-2
2,MY,2018-2-11,biodiversity,en,2018-2
2,UG,2018-2-11,biodiversity,en,2018-2
1,TH,2018-2-11,climate change,en,2018-2
22,US,2018-2-11,sustainability,es,2018-2
1,NZ,2018-2-11,endangered species,en,2018-2
4,IN,2018-2-11,extinction,en,2018-2
1,DE,2018-2-11,endangered species,es,2018-2
1,CN,2018-2-11,wildlife trade,en,2018-2
2,CN,2018-2-11,extinction,en,2018-2
1,JP,2018-2-11,extinction,ja,2018-2
1,JP,2018-2-11,genetic diversity,ja,2018-2
1,JP,2018-2-11,habitat fragmentation,ja,2018-2
1,JP,2018-2-11,ecology,zh_t,2018-2
1,SA,2018-2-11,sustainability,en,2018-2
1,LK,2018-2-11,protected area,en,2018-2
4,US,2018-2-11,biodiversity,ar,2018-2
2,US,2018-2-11,desertification,ar,2018-2
2,US,2018-2-11,climate change,ar,2018-2
4,US,2018-2-11,endangered species,es,2018-2
1,DE,2018-2-11,subspecies,es,2018-2
1,PE,2018-2-11,sustainability,es,2018-2
26,US,2018-2-11,extinction,ar,2018-2
1,UY,2018-2-11,climate change,es,2018-2
2,ES,2018-2-11,protected area,es,2018-2
5,US,2018-2-11,ocean acidification,ar,2018-2
4,CO,2018-2-11,sustainability,es,2018-2
3,CO,2018-2-11,climate change,es,2018-2
3,ES,2018-2-11,subspecies,es,2018-2
1,PY,2018-2-11,endangered species,es,2018-2
7,MX,2018-2-11,ecology,es,2018-2
1,VE,2018-2-11,sustainability,es,2018-2
2,FR,2018-2-11,climate change,es,2018-2
1,CN,2018-2-11,climate change,es,2018-2
1,DE,2018-2-11,ecology,es,2018-2
1,DE,2018-2-11,desertification,ar,2018-2
1,PE,2018-2-11,endangered species,es,2018-2
3,PE,2018-2-11,extinction,es,2018-2
6,US,2018-2-11,ecology,pt,2018-2
16,ES,2018-2-11,ecology,es,2018-2
1,BO,2018-2-11,sustainability,es,2018-2
1,CO,2018-2-11,endangered species,es,2018-2
1,AE,2018-2-11,biodiversity,ar,2018-2
2,MX,2018-2-11,endangered species,es,2018-2
2,DE,2018-2-11,biodiversity,ar,2018-2
1,DE,2018-2-11,sustainability,ar,2018-2
10,BR,2018-2-11,ecology,pt,2018-2
7,MX,2018-2-11,sustainability,es,2018-2
3,IE,2018-2-11,climate change,es,2018-2
1,NL,2018-2-11,sustainability,es,2018-2
6,DE,2018-2-11,climate change,es,2018-2
1,CA,2018-2-11,climate change,es,2018-2
22,IT,2018-2-11,ecology,pt,2018-2
1,MD,2018-2-11,sustainability,es,2018-2
1,IE,2018-2-11,sustainability,es,2018-2
1,NL,2018-2-11,extinction,es,2018-2
1,PL,2018-2-11,ecology,es,2018-2
1,PE,2018-2-11,ecology,es,2018-2
1,AO,2018-2-11,biodiversity,es,2018-2
5,AO,2018-2-11,biosphere,es,2018-2
1,AO,2018-2-11,biodiversity,pt,2018-2
1,US,2018-2-11,sustainability,ar,2018-2
3,DE,2018-2-11,sustainability,es,2018-2
5,ES,2018-2-11,endangered species,es,2018-2
1,SA,2018-2-11,biodiversity,ar,2018-2
1,FR,2018-2-11,endangered species,es,2018-2
4,FR,2018-2-11,extinction,es,2018-2
1,IT,2018-2-11,sustainability,es,2018-2
2,IE,2018-2-11,extinction,es,2018-2
4,MX,2018-2-11,protected area,es,2018-2
1,CN,2018-2-11,ecology,es,2018-2
1,IE,2018-2-11,ecology,es,2018-2
5,BR,2018-2-11,biosphere,es,2018-2
20,BR,2018-2-11,sustainability,pt,2018-2
4,AR,2018-2-11,sustainability,es,2018-2
1,IT,2018-2-11,ecology,es,2018-2
1,CU,2018-2-11,endemic species,es,2018-2
5,HN,2018-2-11,biosphere,es,2018-2
1,VE,2018-2-11,extinction,es,2018-2
1,PT,2018-2-11,sustainability,es,2018-2
1,BO,2018-2-11,climate change,es,2018-2
2,ES,2018-2-11,ecology,pt,2018-2
1,CR,2018-2-11,extinction,es,2018-2
2,TV,2018-2-11,extinction,ar,2018-2
1,TV,2018-2-11,ocean acidification,ar,2018-2
1,CO,2018-2-11,ecology,es,2018-2
2,DE,2018-2-11,extinction,ar,2018-2
1,DE,2018-2-11,climate change,ar,2018-2
2,US,2018-2-11,protected area,es,2018-2
1,ES,2018-2-11,desertification,es,2018-2
2,PT,2018-2-11,ecology,pt,2018-2
1,CU,2018-2-11,sustainability,es,2018-2
1,CU,2018-2-11,climate change,es,2018-2
1,US,2018-2-11,invasive species,es,2018-2
1,GB,2018-2-11,sustainability,es,2018-2
1,CH,2018-2-11,extinction,es,2018-2
1,BG,2018-2-11,sustainability,es,2018-2
6,PT,2018-2-11,extinction,pt,2018-2
12,BR,2018-2-11,extinction,pt,2018-2
5,BR,2018-2-11,biodiversity,es,2018-2
5,BR,2018-2-11,biodiversity,pt,2018-2
2,KR,2018-2-11,desertification,ko,2018-2
3,GB,2018-2-11,climate change,ar,2018-2
1,ES,2018-2-11,biodiversity,pt,2018-2
1,AO,2018-2-11,extinction,pt,2018-2
6,BR,2018-2-11,deforestation,pt,2018-2
2,US,2018-2-11,extinction,pt,2018-2
1,CV,2018-2-11,biodiversity,es,2018-2
1,CV,2018-2-11,biodiversity,pt,2018-2
2,US,2018-2-11,biodiversity,pt,2018-2
1,TH,2018-2-11,sustainability,th,2018-2
5,US,2018-2-11,sustainability,pt,2018-2
1,TH,2018-2-11,desertification,th,2018-2
2,US,2018-2-11,ecology,tr,2018-2
3,AO,2018-2-11,sustainability,pt,2018-2
9,PT,2018-2-11,sustainability,pt,2018-2
3,PT,2018-2-11,climate change,pt,2018-2
1,TH,2018-2-11,biodiversity,th,2018-2
1,TH,2018-2-11,endangered species,th,2018-2
2,DE,2018-2-11,ecology,tr,2018-2
4,TR,2018-2-11,ecology,tr,2018-2
1,TR,2018-2-11,endemic species,tr,2018-2
8,CH,2018-2-11,climate change,fr,2018-2
4,ID,2018-2-11,ecology,in,2018-2
2,TR,2018-2-11,climate change,tr,2018-2
2,ID,2018-2-11,biodiversity,in,2018-2
21,FR,2018-2-11,climate change,fr,2018-2
1,BE,2018-2-11,sustainability,fr,2018-2
1,US,2018-2-11,biodiversity,in,2018-2
7,FR,2018-2-11,endangered species,fr,2018-2
1,CA,2018-2-11,sustainability,fr,2018-2
5,FR,2018-2-11,ecology,fr,2018-2
24,FR,2018-2-11,ecology,nl,2018-2
5,US,2018-2-11,climate change,fr,2018-2
1,PF,2018-2-11,climate change,fr,2018-2
4,FR,2018-2-11,sustainability,fr,2018-2
3,DE,2018-2-11,sustainability,tr,2018-2
32,TR,2018-2-11,sustainability,tr,2018-2
1,FR,2018-2-11,sustainability,tr,2018-2
1,MA,2018-2-11,sustainability,fr,2018-2
1,MA,2018-2-11,biodiversity,fr,2018-2
1,MA,2018-2-11,climate change,fr,2018-2
5,US,2018-2-11,sustainability,tr,2018-2
1,CH,2018-2-11,sustainability,fr,2018-2
4,SE,2018-2-11,ecology,in,2018-2
3,SE,2018-2-11,sustainability,sv,2018-2
1,SN,2018-2-11,sustainability,fr,2018-2
3,US,2018-2-11,sustainability,fr,2018-2
1,US,2018-2-11,biodiversity,fr,2018-2
2,FR,2018-2-11,habitat destruction,fr,2018-2
2,DE,2018-2-11,ecology,nl,2018-2
1,MA,2018-2-11,endemic species,fr,2018-2
1,DE,2018-2-11,climate change,fr,2018-2
1,SN,2018-2-11,climate change,fr,2018-2
2,BE,2018-2-11,climate change,fr,2018-2
2,CC,2018-2-11,ecology,nl,2018-2
1,CD,2018-2-11,climate change,fr,2018-2
1,NL,2018-2-11,climate change,fr,2018-2
2,DZ,2018-2-11,climate change,fr,2018-2
1,DE,2018-2-11,sustainability,fr,2018-2
2,CO,2018-2-11,ecology,in,2018-2
1,RE,2018-2-11,protected area,fr,2018-2
1,ID,2018-2-11,protected area,in,2018-2
8,ID,2018-2-11,sustainability,in,2018-2
4,US,2018-2-11,climate change,in,2018-2
1,CO,2018-2-11,climate change,in,2018-2
1,GB,2018-2-11,sustainability,in,2018-2
1,US,2018-2-11,sustainability,in,2018-2
1,RU,2018-2-11,biodiversity,ru,2018-2
2,ID,2018-2-11,climate change,in,2018-2
13,RU,2018-2-11,ecology,ru,2018-2
2,UA,2018-2-11,sustainability,ru,2018-2
18,RU,2018-2-11,sustainability,ru,2018-2
31,IT,2018-2-11,sustainability,it,2018-2
1,DE,2018-2-11,sustainability,ru,2018-2
1,DE,2018-2-11,climate change,ru,2018-2
15,IT,2018-2-11,extinction,it,2018-2
9,IT,2018-2-11,biodiversity,it,2018-2
1,BZ,2018-2-11,ecology,ru,2018-2
3,IT,2018-2-11,protected area,it,2018-2
2,KG,2018-2-11,sustainability,ru,2018-2
2,IT,2018-2-11,desertification,it,2018-2
1,BY,2018-2-11,extinction,ru,2018-2
1,BY,2018-2-11,subspecies,ru,2018-2
2,RU,2018-2-11,extinction,ru,2018-2
2,KZ,2018-2-11,ecology,ru,2018-2
3,US,2018-2-11,sustainability,it,2018-2
1,RO,2018-2-11,biodiversity,it,2018-2
1,US,2018-2-11,ecology,ru,2018-2
1,AZ,2018-2-11,sustainability,ru,2018-2
1,IM,2018-2-11,subspecies,ru,2018-2
1,IM,2018-2-11,sustainability,ru,2018-2
1,IT,2018-2-11,endangered species,it,2018-2
1,CH,2018-2-11,sustainability,it,2018-2
1,DE,2018-2-11,sustainability,it,2018-2
1,IT,2018-2-11,invasive species,it,2018-2
2,CH,2018-2-11,extinction,it,2018-2
1,US,2018-2-11,sustainability,ru,2018-2
1,IT,2018-2-11,climate change,it,2018-2
2,LT,2018-2-11,sustainability,ru,2018-2
1,UA,2018-2-11,extinction,ru,2018-2
2,DE,2018-2-11,ecology,ru,2018-2
1,DE,2018-2-11,extinction,ru,2018-2
1,LV,2018-2-11,sustainability,ru,2018-2
1,IT,2018-2-11,subspecies,it,2018-2
1,LV,2018-2-11,climate change,ru,2018-2
3,GB,2018-2-11,sustainability,hi,2018-2
1,IL,2018-2-11,sustainability,hi,2018-2
1,DE,2018-2-11,deforestation,de,2018-2
2,SG,2018-2-11,extinction,hi,2018-2
1,CH,2018-2-11,biodiversity,de,2018-2
2,IN,2018-2-11,biodiversity,hi,2018-2
2,IN,2018-2-11,extinction,hi,2018-2
1,IN,2018-2-11,climate change,hi,2018-2
3,IN,2018-2-11,sustainability,hi,2018-2
5,DE,2018-2-11,species diversity,de,2018-2
1,DE,2018-2-11,biodiversity,hi,2018-2
3,DE,2018-2-11,biodiversity,de,2018-2
1,CH,2018-2-11,ecology,de,2018-2
2,AT,2018-2-11,species diversity,de,2018-2
1,US,2018-2-11,climate change,hi,2018-2
8,DE,2018-2-11,extinction,de,2018-2
15,DE,2018-2-11,biosphere,de,2018-2
1,CH,2018-2-11,extinction,de,2018-2
1,CH,2018-2-11,species diversity,de,2018-2
1,US,2018-2-11,desertification,hi,2018-2
7,DE,2018-2-11,ecology,de,2018-2
1,SG,2018-2-11,climate change,hi,2018-2
2,IT,2018-2-11,species diversity,de,2018-2
1,AT,2018-2-11,extinction,de,2018-2
1,GB,2018-2-11,desertification,de,2018-2
2,US,2018-2-11,sustainability,hi,2018-2
33,DE,2018-2-11,sustainability,de,2018-2
1,CH,2018-2-11,genetic diversity,de,2018-2
2,CN,2018-2-11,biosphere,zh,2018-2
8,CN,2018-2-11,ecology,zh,2018-2
2,AT,2018-2-11,sustainability,de,2018-2
6,US,2018-2-11,sustainability,de,2018-2
2,CH,2018-2-11,subspecies,de,2018-2
1,CN,2018-2-11,biodiversity,zh,2018-2
1,WS,2018-2-11,sustainability,de,2018-2
2,DE,2018-2-11,subspecies,de,2018-2
1,CN,2018-2-11,climate change,zh,2018-2
4,BE,2018-2-11,sustainability,nl,2018-2
3,BE,2018-2-11,climate change,nl,2018-2
7,NL,2018-2-11,sustainability,nl,2018-2
2,NL,2018-2-11,ecology,in,2018-2
3,NL,2018-2-11,ecology,pl,2018-2
1,NL,2018-2-11,ecosystem service,pl,2018-2
4,PL,2018-2-11,ecology,in,2018-2
3,PL,2018-2-11,ecology,pl,2018-2
1,US,2018-2-11,biodiversity,nl,2018-2
1,NL,2018-2-11,subspecies,nl,2018-2
1,PL,2018-2-11,sustainability,pl,2018-2
7,IR,2018-2-11,protected area,fa,2018-2
30,IR,2018-2-11,sustainability,ur,2018-2
1,US,2018-2-11,protected area,fa,2018-2
5,US,2018-2-11,sustainability,ur,2018-2
1,IR,2018-2-11,keystone species,fa,2018-2
1,PK,2018-2-11,deforestation,ur,2018-2
1,IR,2018-2-11,biodiversity,fa,2018-2
2,US,2018-2-11,deforestation,ur,2018-2
1,IR,2018-2-11,deforestation,ur,2018-2
9,GR,2018-2-11,climate change,el,2018-2
10,GR,2018-2-11,extinction,el,2018-2
5,NL,2018-2-11,climate change,el,2018-2
2,GB,2018-2-11,sustainability,ur,2018-2
1,TV,2018-2-11,subspecies,ur,2018-2
1,PK,2018-2-11,subspecies,ur,2018-2
1,PK,2018-2-11,extinction,ur,2018-2
7,GR,2018-2-11,sustainability,el,2018-2
1,US,2018-2-11,keystone species,el,2018-2
1,GR,2018-2-11,ecology,el,2018-2
4,US,2018-2-11,extinction,el,2018-2
2,DE,2018-2-11,sustainability,ur,2018-2
1,GR,2018-2-11,biodiversity,el,2018-2
1,US,2018-2-11,extinction,ur,2018-2
1,GB,2018-2-11,ecology,ur,2018-2
1,GB,2018-2-11,climate change,ur,2018-2
1,FR,2018-2-11,sustainability,ur,2018-2
1,AF,2018-2-11,sustainability,ur,2018-2
2,NU,2018-2-11,ecology,in,2018-2
1,NU,2018-2-11,biodiversity,sv,2018-2
2,IN,2018-2-11,ecology,ta,2018-2
1,FI,2018-2-11,sustainability,sv,2018-2
2,SE,2018-2-11,extinction,sv,2018-2
1,HK,2018-2-11,biodiversity,ta,2018-2
1,SE,2018-2-11,climate change,sv,2018-2
2,US,2018-2-11,extinction,ta,2018-2
1,DE,2018-2-11,extinction,ta,2018-2
1,FI,2018-2-11,sustainability,fi,2018-2
5,FI,2018-2-11,climate change,fi,2018-2
1,DK,2018-2-11,biodiversity,da,2018-2
3,DK,2018-2-11,ecology,da,2018-2
6,CZ,2018-2-11,endangered species,cs,2018-2
3,CZ,2018-2-11,extinction,cs,2018-2
2,CZ,2018-2-11,biodiversity,cs,2018-2
1,RO,2018-2-11,protected area,ro,2018-2
14,CZ,2018-2-11,ecology,in,2018-2
7,CZ,2018-2-11,ecology,cs,2018-2
1,DK,2018-2-11,sustainability,da,2018-2
1,AG,2018-2-11,sustainability,da,2018-2
2,SK,2018-2-11,extinction,cs,2018-2
6,DE,2018-2-12,climate change,en,2018-2
197,US,2018-2-12,sustainability,en,2018-2
571,US,2018-2-12,climate change,en,2018-2
37,AU,2018-2-12,climate change,en,2018-2
142,US,2018-2-12,extinction,en,2018-2
21,US,2018-2-12,invasive species,en,2018-2
26,GB,2018-2-12,sustainability,en,2018-2
42,GB,2018-2-12,climate change,en,2018-2
52,US,2018-2-12,ecology,en,2018-2
30,GB,2018-2-12,extinction,en,2018-2
7,MX,2018-2-12,biodiversity,es,2018-2
2,MX,2018-2-12,endemic species,es,2018-2
55,US,2018-2-12,endangered species,en,2018-2
9,AE,2018-2-12,sustainability,en,2018-2
16,MX,2018-2-12,extinction,es,2018-2
4,MX,2018-2-12,subspecies,es,2018-2
10,US,2018-2-12,desertification,en,2018-2
3,SG,2018-2-12,climate change,en,2018-2
36,US,2018-2-12,deforestation,en,2018-2
4,GB,2018-2-12,deforestation,en,2018-2
72,US,2018-2-12,biodiversity,en,2018-2
6,ZA,2018-2-12,climate change,en,2018-2
10,US,2018-2-12,protected area,en,2018-2
23,IN,2018-2-12,climate change,en,2018-2
10,MX,2018-2-12,ecology,es,2018-2
2,ZM,2018-2-12,climate change,en,2018-2
2,TH,2018-2-12,sustainability,en,2018-2
1,TH,2018-2-12,climate change,en,2018-2
2,VN,2018-2-12,biosphere,en,2018-2
6,ID,2018-2-12,sustainability,en,2018-2
2,ZW,2018-2-12,climate change,en,2018-2
6,AR,2018-2-12,biodiversity,es,2018-2
9,AR,2018-2-12,extinction,es,2018-2
5,AR,2018-2-12,climate change,es,2018-2
13,AU,2018-2-12,sustainability,en,2018-2
2,IN,2018-2-12,deforestation,en,2018-2
1,AT,2018-2-12,ecology,en,2018-2
1,GR,2018-2-12,ecology,en,2018-2
16,IN,2018-2-12,biodiversity,en,2018-2
10,FR,2018-2-12,extinction,en,2018-2
3,CA,2018-2-12,endangered species,en,2018-2
3,CN,2018-2-12,ecology,en,2018-2
1,PK,2018-2-12,protected area,en,2018-2
1,EC,2018-2-12,biodiversity,es,2018-2
12,ES,2018-2-12,biodiversity,es,2018-2
2,NG,2018-2-12,sustainability,en,2018-2
11,US,2018-2-12,biodiversity,es,2018-2
22,US,2018-2-12,biosphere,en,2018-2
2,CO,2018-2-12,biodiversity,en,2018-2
2,FJ,2018-2-12,climate change,en,2018-2
13,NZ,2018-2-12,climate change,en,2018-2
18,AE,2018-2-12,climate change,en,2018-2
1,CH,2018-2-12,ecology,en,2018-2
9,NZ,2018-2-12,sustainability,en,2018-2
20,CA,2018-2-12,climate change,en,2018-2
3,US,2018-2-12,ecosystem service,en,2018-2
1,AZ,2018-2-12,ecology,en,2018-2
2,NL,2018-2-12,deforestation,en,2018-2
1,NL,2018-2-12,deforestation,es,2018-2
1,NL,2018-2-12,extinction,es,2018-2
1,IE,2018-2-12,ecology,en,2018-2
1,FR,2018-2-12,biodiversity,es,2018-2
6,IN,2018-2-12,sustainability,en,2018-2
8,FR,2018-2-12,climate change,en,2018-2
6,DE,2018-2-12,sustainability,en,2018-2
1,US,2018-2-12,biodiversity,zh,2018-2
2,US,2018-2-12,ecology,zh,2018-2
2,US,2018-2-12,protected area,zh,2018-2
2,CL,2018-2-12,biodiversity,es,2018-2
8,AU,2018-2-12,extinction,en,2018-2
8,US,2018-2-12,genetic diversity,en,2018-2
2,IE,2018-2-12,sustainability,en,2018-2
6,IE,2018-2-12,climate change,en,2018-2
3,AU,2018-2-12,ecology,en,2018-2
6,PH,2018-2-12,biodiversity,en,2018-2
2,PH,2018-2-12,endemic species,en,2018-2
2,MT,2018-2-12,sustainability,en,2018-2
4,CA,2018-2-12,ecology,en,2018-2
1,CA,2018-2-12,invasive species,en,2018-2
1,CH,2018-2-12,climate change,en,2018-2
1,PH,2018-2-12,endangered species,en,2018-2
1,PH,2018-2-12,sustainability,en,2018-2
1,PH,2018-2-12,protected area,en,2018-2
2,HU,2018-2-12,biosphere,en,2018-2
30,ES,2018-2-12,biosphere,es,2018-2
6,US,2018-2-12,deforestation,es,2018-2
2,US,2018-2-12,protected area,es,2018-2
1,UY,2018-2-12,biodiversity,es,2018-2
2,SG,2018-2-12,biodiversity,en,2018-2
2,FM,2018-2-12,climate change,en,2018-2
1,RO,2018-2-12,sustainability,en,2018-2
5,FR,2018-2-12,deforestation,fr,2018-2
12,FR,2018-2-12,climate change,fr,2018-2
3,VN,2018-2-12,climate change,en,2018-2
2,VN,2018-2-12,ecology,nl,2018-2
3,ZA,2018-2-12,sustainability,en,2018-2
1,ZA,2018-2-12,wildlife trade,en,2018-2
4,IT,2018-2-12,climate change,en,2018-2
9,IT,2018-2-12,climate change,it,2018-2
5,PL,2018-2-12,sustainability,en,2018-2
4,GB,2018-2-12,endangered species,en,2018-2
4,PL,2018-2-12,climate change,en,2018-2
26,US,2018-2-12,climate change,es,2018-2
2,DK,2018-2-12,extinction,en,2018-2
2,PK,2018-2-12,deforestation,en,2018-2
1,PK,2018-2-12,endangered species,en,2018-2
17,US,2018-2-12,extinction,es,2018-2
3,US,2018-2-12,subspecies,es,2018-2
4,FR,2018-2-12,desertification,fr,2018-2
4,CH,2018-2-12,deforestation,fr,2018-2
2,CN,2018-2-12,climate change,en,2018-2
7,ES,2018-2-12,endangered species,es,2018-2
80,ES,2018-2-12,extinction,es,2018-2
4,CA,2018-2-12,extinction,en,2018-2
2,PT,2018-2-12,extinction,en,2018-2
30,IT,2018-2-12,sustainability,it,2018-2
1,AE,2018-2-12,ecology,en,2018-2
4,AE,2018-2-12,extinction,en,2018-2
1,BE,2018-2-12,deforestation,fr,2018-2
1,BR,2018-2-12,ecology,en,2018-2
2,AE,2018-2-12,biodiversity,en,2018-2
8,AU,2018-2-12,biodiversity,en,2018-2
2,KE,2018-2-12,extinction,en,2018-2
1,US,2018-2-12,habitat destruction,en,2018-2
1,US,2018-2-12,extinction,ja,2018-2
1,US,2018-2-12,subspecies,ja,2018-2
2,AR,2018-2-12,deforestation,es,2018-2
2,US,2018-2-12,subspecies,en,2018-2
2,IT,2018-2-12,ecology,en,2018-2
2,NL,2018-2-12,biodiversity,es,2018-2
2,MY,2018-2-12,deforestation,en,2018-2
1,MY,2018-2-12,endangered species,en,2018-2
5,ES,2018-2-12,deforestation,es,2018-2
6,GB,2018-2-12,ecology,en,2018-2
1,UG,2018-2-12,sustainability,en,2018-2
1,TR,2018-2-12,sustainability,en,2018-2
2,ES,2018-2-12,climate change,en,2018-2
57,ES,2018-2-12,climate change,es,2018-2
14,US,2018-2-12,sustainability,es,2018-2
2,ZA,2018-2-12,deforestation,en,2018-2
1,ZA,2018-2-12,endangered species,en,2018-2
2,AR,2018-2-12,ecology,es,2018-2
3,BE,2018-2-12,climate change,en,2018-2
7,BE,2018-2-12,climate change,nl,2018-2
1,PH,2018-2-12,ecology,en,2018-2
3,SG,2018-2-12,sustainability,en,2018-2
1,TR,2018-2-12,ecology,en,2018-2
2,MU,2018-2-12,protected area,en,2018-2
1,PE,2018-2-12,biodiversity,es,2018-2
2,MY,2018-2-12,climate change,en,2018-2
4,CA,2018-2-12,sustainability,en,2018-2
1,CA,2018-2-12,protected area,en,2018-2
1,NO,2018-2-12,climate change,en,2018-2
16,ES,2018-2-12,ecology,es,2018-2
1,IN,2018-2-12,habitat destruction,en,2018-2
5,PL,2018-2-12,ecology,en,2018-2
1,LU,2018-2-12,deforestation,fr,2018-2
3,DE,2018-2-12,biodiversity,es,2018-2
1,SA,2018-2-12,sustainability,en,2018-2
2,SA,2018-2-12,climate change,en,2018-2
8,FR,2018-2-12,sustainability,en,2018-2
4,US,2018-2-12,keystone species,en,2018-2
4,ZA,2018-2-12,extinction,en,2018-2
2,NL,2018-2-12,sustainability,en,2018-2
2,NG,2018-2-12,deforestation,en,2018-2
1,NG,2018-2-12,endangered species,en,2018-2
1,LU,2018-2-12,climate change,en,2018-2
1,GB,2018-2-12,genetic diversity,en,2018-2
1,IT,2018-2-12,biodiversity,es,2018-2
1,IT,2018-2-12,extinction,es,2018-2
1,DE,2018-2-12,ecology,en,2018-2
2,US,2018-2-12,endemic species,en,2018-2
2,KR,2018-2-12,climate change,en,2018-2
2,IN,2018-2-12,extinction,en,2018-2
1,IN,2018-2-12,subspecies,en,2018-2
2,CH,2018-2-12,extinction,en,2018-2
1,TV,2018-2-12,biodiversity,es,2018-2
2,PK,2018-2-12,extinction,en,2018-2
2,CO,2018-2-12,biodiversity,es,2018-2
68,ES,2018-2-12,sustainability,es,2018-2
2,PE,2018-2-12,deforestation,es,2018-2
4,NG,2018-2-12,desertification,en,2018-2
2,PG,2018-2-12,biodiversity,en,2018-2
1,TW,2018-2-12,endangered species,en,2018-2
1,TW,2018-2-12,genetic diversity,en,2018-2
1,BE,2018-2-12,endangered species,en,2018-2
1,EE,2018-2-12,ecology,en,2018-2
1,IN,2018-2-12,ecosystem service,en,2018-2
2,IN,2018-2-12,ecology,en,2018-2
2,US,2018-2-12,natural capital,es,2018-2
10,FR,2018-2-12,ecology,nl,2018-2
2,PL,2018-2-12,biodiversity,en,2018-2
1,UG,2018-2-12,ecosystem service,en,2018-2
1,RU,2018-2-12,climate change,en,2018-2
6,GB,2018-2-12,biosphere,en,2018-2
4,PL,2018-2-12,ecology,in,2018-2
2,TW,2018-2-12,sustainability,en,2018-2
1,NZ,2018-2-12,ocean acidification,en,2018-2
6,AU,2018-2-12,deforestation,en,2018-2
1,NL,2018-2-12,climate change,en,2018-2
2,PH,2018-2-12,deforestation,en,2018-2
1,CA,2018-2-12,biodiversity,es,2018-2
1,SG,2018-2-12,ecology,en,2018-2
4,GB,2018-2-12,biodiversity,en,2018-2
1,CO,2018-2-12,ecology,es,2018-2
2,CO,2018-2-12,extinction,es,2018-2
4,MY,2018-2-12,biodiversity,en,2018-2
1,JP,2018-2-12,climate change,en,2018-2
